scenario_id,model,basis,repeat,fold,row_index_filtered,lignin,DM,lignin_shap
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,4.0,1,52.3,32.1,-5.436708872386582
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,4.0,4,29.4,45.6,-26.65756418910636
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,4.0,8,17.9,44.6,4.109128269388208
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,4.0,12,29.4,43.1,-17.326058330819798
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,4.0,14,48.7,20.2,-10.927027293879025
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,4.0,16,38.6,31.3,-26.13011861895425
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,4.0,22,17.1,47.1,5.013390197279805
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,4.0,23,28.9,54.6,-18.469991577416913
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,4.0,34,19.4,42.0,0.25494429758102705
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,4.0,39,29.4,69.8,-21.567078339455193
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,4.0,43,26.6,17.6,2.4180941916632954
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,4.0,48,19.2,50.3,8.233081071439551
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,4.0,59,16.1,72.0,7.770844614999373
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,4.0,61,21.1,19.8,2.834162009505295
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,4.0,62,18.1,17.5,8.656827875905856
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,4.0,64,27.1,23.4,-1.0698278584119647
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,4.0,68,21.1,35.9,4.639043189129754
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,4.0,72,19.6,27.1,8.046370417978268
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,4.0,74,38.6,26.3,-20.585629158094573
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,4.0,77,30.8,88.7,-56.10583308996118
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,4.0,97,16.3,86.3,4.658702086248692
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,4.0,102,18.1,31.3,5.452651089819991
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,4.0,103,11.4,35.2,22.496542262270655
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,4.0,119,15.4,24.6,6.3871817515471605
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,4.0,122,15.4,21.9,9.764339740129529
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,9.0,5.0,0,17.9,80.6,6.929334272724753
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,9.0,5.0,2,35.4,57.2,-23.799449177998095
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,9.0,5.0,5,35.4,75.9,-24.246686195497364
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,9.0,5.0,9,50.2,34.4,-25.479835324542798
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,9.0,5.0,10,27.1,17.2,5.965734727801216
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,9.0,5.0,11,28.2,88.1,-0.7296988956977657
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,9.0,5.0,13,29.4,43.1,-24.0523599424959
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,9.0,5.0,18,35.4,49.6,-24.461014406686804
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,9.0,5.0,19,48.7,31.5,-22.718445502455513
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,9.0,5.0,25,48.7,34.4,-25.313703423158614
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,9.0,5.0,32,36.3,27.6,-29.911480278322564
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,9.0,5.0,36,21.1,18.4,7.383359647942997
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,9.0,5.0,37,19.6,29.7,8.170744064311423
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,9.0,5.0,46,19.6,15.9,9.230043140052858
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,9.0,5.0,49,27.1,27.8,7.265137029921434
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,9.0,5.0,63,20.2,27.0,9.465894607047753
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,9.0,5.0,67,21.3,79.2,8.866932819507884
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,9.0,5.0,76,21.3,84.5,8.350163098910508
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,9.0,5.0,83,21.3,83.9,8.661304170948437
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,9.0,5.0,89,22.1,28.3,7.239611495799079
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,9.0,5.0,96,16.3,87.2,7.99644616946611
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,9.0,5.0,99,17.0,88.3,7.925369425822152
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,9.0,5.0,106,14.2,75.6,8.819637877371528
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,9.0,5.0,112,12.0,73.9,11.272361130753797
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,9.0,5.0,117,11.4,19.8,12.900340588944266
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,9.0,5.0,0,17.9,80.6,3.620350736577974
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,9.0,5.0,2,35.4,57.2,-32.380826984014625
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,9.0,5.0,5,35.4,75.9,-39.25983555566422
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,9.0,5.0,9,50.2,34.4,-29.768599207024963
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,9.0,5.0,10,27.1,17.2,13.391314088895262
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,9.0,5.0,11,28.2,88.1,5.021749107386819
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,9.0,5.0,13,29.4,43.1,-32.1336295544028
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,9.0,5.0,18,35.4,49.6,-37.23501711846146
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,9.0,5.0,19,48.7,31.5,-31.109963257272764
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,9.0,5.0,25,48.7,34.4,-32.09730282920813
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,9.0,5.0,32,36.3,27.6,-47.33601984763407
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,9.0,5.0,36,21.1,18.4,9.02636720139383
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,9.0,5.0,37,19.6,29.7,8.48626985650595
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,9.0,5.0,46,19.6,15.9,5.545726569367728
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,9.0,5.0,49,27.1,27.8,17.750265041655613
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,9.0,5.0,63,20.2,27.0,12.217711952042672
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,9.0,5.0,67,21.3,79.2,9.136552140406057
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,9.0,5.0,76,21.3,84.5,9.345501204826798
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,9.0,5.0,83,21.3,83.9,9.87865777944843
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,9.0,5.0,89,22.1,28.3,6.658739131389356
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,9.0,5.0,96,16.3,87.2,10.174897255641582
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,9.0,5.0,99,17.0,88.3,9.81508737843907
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,9.0,5.0,106,14.2,75.6,13.263993634839357
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,9.0,5.0,112,12.0,73.9,21.468365272878433
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,9.0,5.0,117,11.4,19.8,21.132184858782406
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,5.0,0,17.9,80.6,2.08369097345887
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,5.0,2,35.4,57.2,-16.3996424581887
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,5.0,5,35.4,75.9,-17.42396815373919
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,5.0,9,50.2,34.4,-19.069028150881987
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,5.0,10,27.1,17.2,3.666568994871126
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,5.0,11,28.2,88.1,-2.537138192298544
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,5.0,13,29.4,43.1,-13.370285439592951
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,5.0,18,35.4,49.6,-17.817667144699406
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,5.0,19,48.7,31.5,-20.69265185936157
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,5.0,25,48.7,34.4,-19.522024588662962
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,5.0,32,36.3,27.6,-26.975918410243693
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,5.0,36,21.1,18.4,3.519807419382194
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,5.0,37,19.6,29.7,5.032096704957401
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,5.0,46,19.6,15.9,3.550713334204484
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,5.0,49,27.1,27.8,6.943948174585628
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,5.0,63,20.2,27.0,6.6662800914115925
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,5.0,67,21.3,79.2,2.286708419622856
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,5.0,76,21.3,84.5,1.9061729997420345
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,5.0,83,21.3,83.9,2.844982770631995
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,5.0,89,22.1,28.3,2.3323497305681866
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,5.0,96,16.3,87.2,4.251342642787378
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,5.0,99,17.0,88.3,4.657021473507153
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,5.0,106,14.2,75.6,9.498091381703492
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,5.0,112,12.0,73.9,12.783896509529342
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,9.0,5.0,117,11.4,19.8,17.06121826318177
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,2,35.4,57.2,-20.540788094122078
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,3,22.8,56.7,4.254914116255872
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,13,29.4,43.1,-22.737211526248366
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,15,48.7,33.2,-30.163022453196245
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,18,35.4,49.6,-26.67456817902173
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,29,28.6,18.4,-7.974044337927359
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,31,48.7,57.6,-32.54079216540091
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,38,48.7,51.0,-27.99678958508756
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,41,17.0,54.0,6.953978926464311
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,48,19.2,50.3,10.392981079104173
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,55,21.5,69.0,9.62950343808248
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,58,21.4,89.4,9.283525457951189
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,64,27.1,23.4,5.049956878111497
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,69,18.1,15.5,9.577868219366616
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,72,19.6,27.1,10.023423768692924
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,76,21.3,84.5,7.765929886495167
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,84,21.3,88.8,4.264137952764269
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,86,23.7,86.0,3.5967247366720785
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,87,27.5,37.8,0.13205524948107275
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,90,27.4,18.2,1.190283695558742
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,91,30.8,82.8,-42.48551828376015
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,95,16.3,88.0,10.30851891378045
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,97,16.3,86.3,9.096830623598175
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,108,17.0,85.0,7.9479224124007715
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,109,21.3,84.9,7.633506085947206
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,1.0,126,15.4,26.7,10.151651979424534
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,2,35.4,57.2,-20.043126443579958
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,3,22.8,56.7,-6.791158939634279
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,13,29.4,43.1,-34.05411460312257
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,15,48.7,33.2,-29.890899411908936
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,18,35.4,49.6,-31.037291307547722
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,29,28.6,18.4,-0.9939234147582044
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,31,48.7,57.6,-39.42960483322234
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,38,48.7,51.0,-36.41458161085038
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,41,17.0,54.0,6.047750910033987
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,48,19.2,50.3,11.168870634925836
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,55,21.5,69.0,9.59813113910563
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,58,21.4,89.4,10.62196876551906
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,64,27.1,23.4,2.7214430303074195
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,69,18.1,15.5,9.870391990749411
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,72,19.6,27.1,10.017259926918571
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,76,21.3,84.5,8.305404323752743
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,84,21.3,88.8,2.9174862992905557
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,86,23.7,86.0,-5.120982678403397
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,87,27.5,37.8,-0.6768164006340236
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,90,27.4,18.2,-7.6209985666914495
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,91,30.8,82.8,-63.85146673451729
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,95,16.3,88.0,10.172124176177272
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,97,16.3,86.3,9.660038810365654
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,108,17.0,85.0,7.653708870330352
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,109,21.3,84.9,9.31892814797039
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,1.0,126,15.4,26.7,14.590043632962907
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,2,35.4,57.2,-11.72982565574517
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,3,22.8,56.7,0.031316967055622584
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,13,29.4,43.1,-15.969204539852386
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,15,48.7,33.2,-25.94537555699254
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,18,35.4,49.6,-24.862518449852008
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,29,28.6,18.4,-2.7493686020579307
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,31,48.7,57.6,-33.05404367434268
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,38,48.7,51.0,-29.677688539968017
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,41,17.0,54.0,3.4653247151267386
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,48,19.2,50.3,12.54016449839809
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,55,21.5,69.0,10.753662556623487
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,58,21.4,89.4,11.36040233423262
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,64,27.1,23.4,-4.288255732026082
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,69,18.1,15.5,9.92929913437721
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,72,19.6,27.1,11.098404905840475
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,76,21.3,84.5,4.574830683118477
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,84,21.3,88.8,1.7946281177240297
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,86,23.7,86.0,0.6010175698246548
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,87,27.5,37.8,-18.525404197575565
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,90,27.4,18.2,-19.881104836478848
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,91,30.8,82.8,-47.06716428672109
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,95,16.3,88.0,9.999059334535978
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,97,16.3,86.3,6.898118038384697
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,108,17.0,85.0,5.189084132415368
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,109,21.3,84.9,5.490329694550744
B_BMP_DM_no_DM_VS,ExtraTrees,outer_fold_heldout,10.0,1.0,126,15.4,26.7,11.711720463453057
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,6,48.5,17.0,-19.769362773901317
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,16,38.6,31.3,-23.523387245595792
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,17,35.4,71.2,-22.586507796551455
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,21,35.4,60.3,-26.162056405697417
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,23,28.9,54.6,-14.127944419308461
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,24,48.7,81.6,-21.70308507309191
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,27,29.4,16.6,-30.750920299794956
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,32,36.3,27.6,-30.58896193637623
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,33,28.6,22.3,-13.560559267034506
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,43,26.6,17.6,5.912425902949005
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,47,17.8,32.1,4.467129007398488
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,49,27.1,27.8,17.688222681252636
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,57,31.2,15.3,-39.28161533752547
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,63,20.2,27.0,5.224576361096426
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,65,27.1,39.9,17.681882168581588
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,66,29.4,27.7,-32.04268409685845
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,74,38.6,26.3,-21.8925193069365
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,80,14.2,77.0,4.530946683791552
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,82,17.0,75.9,3.745207606065271
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,92,11.4,30.2,7.513739909442999
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,93,11.4,32.0,7.972491326956049
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,104,11.4,28.5,8.269173297807166
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,105,11.4,33.6,8.442934735973376
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,110,11.4,36.5,7.58535015871145
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,119,15.4,24.6,7.3774771139478155
B_BMP_DM_no_DM_VS,RandomForest,outer_fold_heldout,10.0,2.0,120,15.4,21.9,7.492229068809457
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,2.0,6,48.5,17.0,-24.59440596380387
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,2.0,16,38.6,31.3,-37.57628119352423
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,2.0,17,35.4,71.2,-39.072049604842796
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,2.0,21,35.4,60.3,-46.160607265889425
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,2.0,23,28.9,54.6,-20.976524141378047
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,2.0,24,48.7,81.6,-29.518929488670878
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,2.0,27,29.4,16.6,-53.309499792161034
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,2.0,32,36.3,27.6,-48.89117671680192
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,2.0,33,28.6,22.3,-13.727879785193082
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,2.0,43,26.6,17.6,16.380292327886107
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,2.0,47,17.8,32.1,4.762434982580369
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,2.0,49,27.1,27.8,44.464138771671145
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,2.0,57,31.2,15.3,-58.57599180209762
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,2.0,63,20.2,27.0,11.508602707864789
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,2.0,65,27.1,39.9,42.6133220004259
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,2.0,66,29.4,27.7,-48.430381932635065
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,2.0,74,38.6,26.3,-43.95345139937622
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,2.0,80,14.2,77.0,4.434427694867631
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,2.0,82,17.0,75.9,6.421628969994043
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,2.0,92,11.4,30.2,8.281906252984257
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,2.0,93,11.4,32.0,6.528265854147017
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,2.0,104,11.4,28.5,7.955241894061891
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,2.0,105,11.4,33.6,11.088298736940589
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,2.0,110,11.4,36.5,6.929922834989066
B_BMP_DM_no_DM_VS,GradientBoosting,outer_fold_heldout,10.0,2.0,119,15.4,24.6,8.324089032646151
